transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000008519,CUST00067820,12-11-2020,11:38:00,11,0,0,USA,Mumbai,Travel,Mobile Payment,Tablet,68,476,2,26236.59,546.96,145,21,0.3,18.84,0,0,0,0,None
TXN0000008520,CUST00113690,01-11-2021,08:51:00,8,0,0,Brazil,Sydney,Entertainment,Debit Card,Desktop,36,563,3.5,150292.46,140.26,161,24,51.4,4.77,0,0,0,0,None
TXN0000008521,CUST00146693,01-06-2024,03:35:00,3,1,1,USA,Guadalajara,Online Shopping,Bank Transfer,Desktop,54,594,0.1,49515.52,41.71,136,23,8.1,6.17,0,0,0,0,None
TXN0000008522,CUST00030462,11-05-2021,19:56:00,19,0,0,India,Los Angeles,Healthcare,Credit Card,Desktop,18,588,2.2,28145.7,13.26,160,23,2,9.3,0,0,0,0,None
TXN0000008523,CUST00020751,28-06-2022,15:55:00,15,0,0,UK,Mexico City,Grocery,Bank Transfer,Tablet,60,684,0.8,53940.07,121.45,133,21,100.9,18.08,0,2,0,0,None
TXN0000008524,CUST00009473,15-08-2020,15:26:00,15,1,0,USA,Mexico City,Gaming,Credit Card,Mobile,23,540,7.5,27539.51,52.24,157,13,5.1,26.25,0,0,0,0,None
TXN0000008525,CUST00069264,22-10-2020,13:02:00,13,0,0,India,Guadalajara,Entertainment,Credit Card,Desktop,34,775,2.1,37870.82,1137.44,149,16,25.2,13.98,0,0,0,0,None
TXN0000008526,CUST00112037,03-03-2021,02:35:00,2,0,1,USA,Ṣo Paulo,Utilities,Debit Card,POS Terminal,42,625,13.3,2538.93,82.69,154,14,11,9.93,0,1,0,0,None
TXN0000008527,CUST00188675,16-03-2020,18:44:00,18,0,0,Australia,Mumbai,Travel,Crypto,Mobile,42,635,5,25381.2,405.62,158,21,1,4.08,0,0,0,0,None
TXN0000008528,CUST00025524,28-06-2024,04:07:00,4,0,1,Brazil,Mumbai,Jewelry,Debit Card,Mobile,26,766,9.4,5234.41,206.25,147,25,13.4,28.64,0,0,0,0,None
TXN0000008529,CUST00161839,06-07-2022,20:25:00,20,0,0,USA,Vancouver,Restaurant,Credit Card,Desktop,29,701,0.4,1769.59,34.59,138,17,71.5,5.87,0,0,0,0,None
TXN0000008530,CUST00103263,25-08-2020,06:25:00,6,0,1,Japan,New York,Jewelry,Credit Card,Desktop,51,634,7,4759.58,159.92,145,25,6.2,12.87,0,0,0,0,None
TXN0000008531,CUST00066061,03-08-2024,20:25:00,20,1,0,USA,Paris,Electronics,Crypto,Mobile,31,674,2.8,7338.29,366.52,142,13,10.6,7.34,0,0,0,0,None
TXN0000008532,CUST00009080,14-02-2022,20:10:00,20,0,0,UK,Delhi,Travel,Credit Card,ATM,47,651,3.5,7658.88,247.95,133,17,61.9,3.19,0,0,0,0,None
TXN0000008533,CUST00139472,18-10-2022,18:46:00,18,0,0,USA,Delhi,Fuel,Debit Card,Mobile,34,832,5.8,5145.63,9.8,145,10,46.4,45.99,0,0,0,0,None
TXN0000008534,CUST00060727,22-03-2023,09:30:00,9,0,0,Mexico,Lyon,Clothing,Crypto,Mobile,39,641,4.3,92619.35,63.93,148,14,7.4,13.94,0,0,0,0,None
TXN0000008535,CUST00092907,07-07-2024,16:25:00,16,1,0,India,Lyon,Entertainment,Credit Card,POS Terminal,61,778,5.5,6886.43,104.91,152,16,66.8,5.21,0,1,0,0,None
TXN0000008536,CUST00016533,12-10-2020,21:42:00,21,0,0,France,Lyon,Utilities,Debit Card,Desktop,22,676,0.3,15494.2,23.59,133,21,1.7,0.02,0,0,0,0,None
TXN0000008537,CUST00122690,21-09-2023,18:23:00,18,0,0,UK,New York,Utilities,Credit Card,Tablet,48,593,4.4,6463.69,23.15,150,24,10.8,18.86,0,1,0,0,None
TXN0000008538,CUST00043163,13-11-2021,15:08:00,15,1,0,USA,Vancouver,Entertainment,Bank Transfer,ATM,43,723,18.4,9897.11,71.33,152,25,12.8,9.97,1,0,0,0,None
TXN0000008539,CUST00134822,01-05-2022,06:18:00,6,1,1,USA,Mumbai,Clothing,Mobile Payment,Mobile,18,753,0.1,29163.52,124.4,145,25,15.6,32.86,1,0,0,0,None
TXN0000008540,CUST00011354,10-12-2021,02:57:00,2,0,1,Mexico,Toronto,Entertainment,Debit Card,Tablet,52,725,12.5,11414.9,793.22,145,18,6.4,11.62,0,0,0,0,None
TXN0000008541,CUST00112314,06-01-2020,08:26:00,8,0,0,USA,New York,Gaming,Credit Card,Mobile,45,744,1.5,28302.56,15.19,151,16,35.1,18.13,0,2,0,0,None
TXN0000008542,CUST00028478,21-08-2020,20:14:00,20,0,0,Brazil,Munich,ATM Withdrawal,Credit Card,Desktop,18,621,3.6,8948.76,99.9,161,22,20.3,15.39,0,0,0,0,None
TXN0000008543,CUST00155643,03-10-2024,05:33:00,5,0,1,Canada,Mexico City,Electronics,Bank Transfer,Tablet,47,695,0.7,12785.94,306.36,143,17,2.6,9.84,1,0,0,0,None
TXN0000008544,CUST00086374,07-04-2022,18:08:00,18,0,0,Mexico,Mumbai,Online Shopping,Crypto,Mobile,20,766,8,1247.54,46.47,157,14,16.6,1.1,0,0,0,0,None
TXN0000008545,CUST00142510,25-08-2022,17:58:00,17,0,0,India,Guadalajara,Fuel,Debit Card,Tablet,36,750,3.8,12170.96,191.54,155,28,4.8,9.14,0,0,0,0,None
TXN0000008546,CUST00169177,30-03-2023,14:37:00,14,0,0,Brazil,Berlin,Entertainment,Credit Card,Desktop,19,573,5.1,6803.45,59.46,162,30,0.2,2.12,0,1,0,0,None
TXN0000008547,CUST00194443,21-07-2020,09:48:00,9,0,0,USA,Vancouver,Electronics,Credit Card,Mobile,35,526,0.4,7653.47,578.46,152,25,9.5,11.7,0,0,0,0,None
TXN0000008548,CUST00004552,13-09-2023,03:44:00,3,0,1,Japan,Guadalajara,Crypto Exchange,Crypto,Mobile,40,775,9.2,13503.29,19.34,160,18,19.3,12.03,0,0,0,1,Synthetic Identity
TXN0000008549,CUST00068360,18-02-2021,04:47:00,4,0,1,France,Mexico City,Clothing,Crypto,Desktop,46,746,17.7,2743.02,61.8,146,20,31.5,1.87,0,0,0,0,None
TXN0000008550,CUST00185953,03-06-2020,15:23:00,15,0,0,India,Mumbai,Education,Credit Card,POS Terminal,68,815,1.9,31830.21,48.44,160,14,39.4,41.45,1,2,0,0,None
TXN0000008551,CUST00143989,01-05-2024,20:35:00,20,0,0,USA,Mexico City,Healthcare,Bank Transfer,Mobile,57,663,10.9,28811.11,61.47,157,15,4.3,3.34,0,0,0,0,None
TXN0000008552,CUST00126151,10-11-2024,13:27:00,13,1,0,India,Guadalajara,Restaurant,Bank Transfer,Mobile,71,764,21.4,13201.76,120.38,162,28,2.3,1.05,0,0,0,0,None
TXN0000008553,CUST00172518,05-08-2023,05:09:00,5,1,1,Germany,Vancouver,Healthcare,Debit Card,Mobile,44,575,0.4,7258.52,25.18,153,24,6,36.07,0,1,0,0,None
TXN0000008554,CUST00047637,16-03-2020,12:00:00,12,0,0,USA,Rio,Fuel,Credit Card,Mobile,24,618,13.9,7641.25,38.96,145,25,14.7,15.54,0,0,0,0,None
TXN0000008555,CUST00029686,08-07-2024,09:36:00,9,0,0,USA,Mumbai,Healthcare,Credit Card,POS Terminal,58,604,0.1,11193.3,44.01,166,22,5.9,4.87,0,0,1,0,None
TXN0000008556,CUST00051135,23-08-2021,14:41:00,14,0,0,Brazil,Guadalajara,Fuel,Debit Card,ATM,33,731,5.5,138192.02,324.74,165,17,2.8,1.57,0,0,0,0,None
TXN0000008557,CUST00088917,11-04-2022,07:14:00,7,0,0,Brazil,New York,Travel,Credit Card,POS Terminal,47,643,5.6,11911.98,117.59,151,25,66.6,0.72,0,0,0,0,None
TXN0000008558,CUST00107968,25-05-2023,17:05:00,17,0,0,Mexico,Delhi,Entertainment,Bank Transfer,Desktop,54,554,15.5,15422.44,88.71,141,13,37.7,3.19,0,3,1,0,None
TXN0000008559,CUST00094456,08-10-2020,21:03:00,21,0,0,UK,London,Crypto Exchange,Credit Card,POS Terminal,26,620,0.4,1862.21,20.34,144,16,14.2,6.96,0,2,0,0,None
TXN0000008560,CUST00198920,17-06-2020,02:46:00,2,0,1,USA,Osaka,Jewelry,Credit Card,Desktop,53,817,6,1054.11,407.44,149,32,20.2,5.94,0,0,1,0,None
TXN0000008561,CUST00171066,30-04-2024,00:50:00,0,0,1,USA,Melbourne,Online Shopping,Credit Card,Tablet,26,751,2.1,4441.73,41.36,142,23,23.6,4.41,0,0,0,0,None
TXN0000008562,CUST00175406,29-04-2023,23:40:00,23,1,1,Germany,Ṣo Paulo,Gaming,Credit Card,Mobile,54,653,1,40951.77,73.5,141,26,0.2,2.8,0,0,0,0,None
TXN0000008563,CUST00189938,19-07-2020,23:56:00,23,1,1,USA,Rio,Grocery,Debit Card,ATM,62,707,0.1,1124.23,39.14,133,17,12.1,11.23,0,1,0,0,None
TXN0000008564,CUST00049757,30-12-2020,15:53:00,15,0,0,India,Toronto,Travel,Credit Card,Mobile,54,558,4.6,3314.31,238.31,143,18,33.1,3.7,0,0,0,0,None
TXN0000008565,CUST00122864,06-03-2022,09:49:00,9,1,0,USA,Tokyo,Electronics,Debit Card,Mobile,18,743,6.3,206480.88,140.48,141,25,7.3,68.98,0,2,0,0,None
TXN0000008566,CUST00061193,18-02-2021,08:54:00,8,0,0,UK,Toronto,Entertainment,Credit Card,Mobile,22,761,5.2,1270.24,153.52,161,22,19.9,2.53,0,0,0,0,None
TXN0000008567,CUST00191759,16-11-2021,06:42:00,6,0,1,UK,Guadalajara,Clothing,Debit Card,Desktop,18,764,15.8,2218.78,142.94,160,20,69.1,13.02,0,0,0,0,None
TXN0000008568,CUST00048734,01-03-2021,14:03:00,14,0,0,Mexico,Los Angeles,Clothing,Credit Card,Mobile,38,746,0.3,4437.17,20.84,142,20,72.2,2.58,0,0,0,0,None
TXN0000008569,CUST00025994,13-09-2020,22:28:00,22,1,1,Brazil,Delhi,Travel,Credit Card,Desktop,39,636,14.4,24975.97,461.95,147,22,21.8,77.1,0,0,0,0,None
TXN0000008570,CUST00161565,25-12-2021,12:44:00,12,1,0,USA,Paris,Healthcare,Debit Card,Mobile,46,634,2.5,16834.16,14.48,153,24,30.6,36.45,0,0,1,0,None
TXN0000008571,CUST00152054,24-06-2021,09:02:00,9,0,0,France,Rio,Online Shopping,Credit Card,Mobile,50,667,4.8,22951.85,39.21,142,22,0.6,24.2,0,0,0,0,None
TXN0000008572,CUST00024144,08-01-2021,22:46:00,22,0,1,Brazil,Lyon,Healthcare,Credit Card,Mobile,33,702,15.9,29131.1,102.51,150,17,9.8,0.59,0,0,0,0,None
TXN0000008573,CUST00191350,29-09-2020,08:24:00,8,0,0,Brazil,Vancouver,Gaming,Bank Transfer,Mobile,28,725,0.8,1324.29,89.52,153,20,18.8,18.95,0,0,1,0,None
TXN0000008574,CUST00107045,14-10-2021,18:09:00,18,0,0,USA,Paris,Healthcare,Bank Transfer,Desktop,18,624,7.2,6830.11,84.85,144,16,9.1,13.22,0,0,0,0,None
TXN0000008575,CUST00181063,08-09-2020,04:11:00,4,0,1,India,Toronto,Jewelry,Mobile Payment,Mobile,57,632,3.2,7979.73,169.62,149,22,35,17.37,0,0,0,0,None
TXN0000008576,CUST00128407,12-02-2022,10:52:00,10,1,0,Germany,Paris,Crypto Exchange,Crypto,Desktop,55,727,2.3,8379.76,36.78,170,11,65.9,1.18,0,0,0,0,None
TXN0000008577,CUST00193961,02-05-2024,23:29:00,23,0,1,USA,New York,Gaming,Debit Card,Tablet,39,722,13.3,1869.6,198.95,137,23,10.9,4.3,0,0,0,0,None
TXN0000008578,CUST00069352,16-11-2022,18:44:00,18,0,0,USA,Los Angeles,Restaurant,Mobile Payment,Desktop,49,628,2.5,7352.69,22.69,184,23,5.2,5.68,1,3,0,0,None
TXN0000008579,CUST00181072,23-12-2023,23:22:00,23,1,1,Brazil,Vancouver,Healthcare,Debit Card,Mobile,47,794,0.2,13962,14.93,152,18,29.2,34.01,0,0,0,0,None
TXN0000008580,CUST00070310,21-02-2023,01:08:00,1,0,1,USA,Berlin,Electronics,Mobile Payment,Mobile,39,755,3.9,4476.19,71.22,146,20,0.4,44.73,1,0,0,0,None
TXN0000008581,CUST00143519,22-08-2020,06:53:00,6,1,1,Australia,Los Angeles,Education,Debit Card,Desktop,43,756,1.2,20489.42,8.48,167,20,12.9,5.64,0,0,0,0,None
TXN0000008582,CUST00161806,17-06-2023,09:40:00,9,1,0,Mexico,Los Angeles,Grocery,Bank Transfer,ATM,38,584,1.5,12806.62,81.52,169,16,12.6,18.48,0,4,0,0,None
TXN0000008583,CUST00119157,26-09-2020,15:27:00,15,1,0,France,Mexico City,Utilities,Mobile Payment,Mobile,44,526,2,16800.1,11.6,147,14,5.8,4.91,0,0,0,0,None
TXN0000008584,CUST00076001,14-03-2023,06:57:00,6,0,1,Canada,Mumbai,ATM Withdrawal,Mobile Payment,Desktop,46,649,1.5,7288.17,138.64,139,11,59,1.73,0,0,0,0,None
TXN0000008585,CUST00179705,13-01-2023,14:13:00,14,0,0,UK,Mexico City,Grocery,Bank Transfer,Mobile,39,695,7,3622.38,57.39,141,23,2.5,2.12,0,0,0,0,None
TXN0000008586,CUST00021577,20-02-2024,13:51:00,13,0,0,Canada,Melbourne,Grocery,Mobile Payment,Desktop,38,738,1.9,4867.78,7.84,155,17,13.9,4.27,1,0,0,0,None
TXN0000008587,CUST00003321,26-10-2020,14:37:00,14,0,0,Brazil,Toronto,Utilities,Bank Transfer,Desktop,59,635,6,4088.05,171.51,143,23,14.1,4.8,1,0,0,0,None
TXN0000008588,CUST00141823,06-12-2021,07:23:00,7,0,0,USA,Manchester,Clothing,Credit Card,Mobile,18,477,30,5249.7,39.57,146,28,12.8,0.81,0,0,0,0,None
TXN0000008589,CUST00103003,01-08-2023,07:03:00,7,0,0,USA,Guadalajara,Crypto Exchange,Credit Card,ATM,31,708,7,6054.66,43.42,169,27,13.4,30.41,0,0,0,0,None
TXN0000008590,CUST00184536,18-01-2021,19:31:00,19,0,0,Brazil,Lyon,Entertainment,Crypto,Desktop,35,676,9,30793.51,8.22,160,22,5.7,3.85,0,0,0,0,None
TXN0000008591,CUST00026573,31-03-2022,06:03:00,6,0,1,Canada,Los Angeles,Jewelry,Debit Card,Desktop,43,826,3.6,45615.49,118.93,147,26,9.1,14.18,0,0,0,1,Account Takeover
TXN0000008592,CUST00017949,29-08-2020,03:47:00,3,1,1,Germany,Munich,Gaming,Bank Transfer,Desktop,32,747,9.2,74790.58,21.74,133,21,5.1,8.53,0,4,0,1,Synthetic Identity
TXN0000008593,CUST00116529,19-04-2021,17:23:00,17,0,0,UK,Tokyo,Utilities,Credit Card,Desktop,48,722,0.3,21366.24,122.79,141,19,1.8,0.92,0,0,0,0,None
TXN0000008594,CUST00169899,05-10-2020,20:59:00,20,0,0,Germany,Delhi,Entertainment,Mobile Payment,Mobile,34,695,1.4,6576.96,48.38,141,21,66.2,8.44,1,0,0,0,None
TXN0000008595,CUST00089052,10-10-2022,17:56:00,17,0,0,France,London,Utilities,Debit Card,Desktop,39,742,0.9,29061.87,48.33,143,17,13.6,9.74,0,0,0,0,None
TXN0000008596,CUST00027868,06-07-2024,10:06:00,10,1,0,Brazil,Ṣo Paulo,Gaming,Debit Card,Desktop,69,592,18.3,15699.8,14.36,149,15,8.9,1.59,0,0,0,0,None
TXN0000008597,CUST00191304,17-01-2020,22:31:00,22,0,1,Japan,Sydney,Crypto Exchange,Debit Card,Mobile,43,689,0.2,16585.1,161.56,144,21,32.8,3.95,0,0,0,0,None
TXN0000008598,CUST00197335,22-06-2024,12:44:00,12,1,0,Canada,New York,Crypto Exchange,Debit Card,Mobile,29,557,0.2,834.8,299.74,145,24,36.3,12.36,0,1,0,0,None
TXN0000008599,CUST00044679,15-07-2021,13:43:00,13,0,0,UK,Tokyo,ATM Withdrawal,Debit Card,Mobile,59,611,1.7,2362.62,40.97,151,21,41.4,0.09,0,0,0,0,None
TXN0000008600,CUST00107562,24-10-2022,21:58:00,21,0,0,USA,Melbourne,Fuel,Debit Card,Tablet,47,717,2,6917.82,8.27,150,18,4.3,7.64,0,0,0,0,None
TXN0000008601,CUST00012964,30-06-2021,04:50:00,4,0,1,UK,Delhi,Education,Mobile Payment,Desktop,28,472,3.5,2209.7,25.8,148,15,25.1,1.25,0,1,0,0,None
TXN0000008602,CUST00195433,24-07-2024,01:29:00,1,0,1,Australia,Toronto,Grocery,Debit Card,Mobile,26,589,12.9,1423.8,34.05,150,19,35.5,9.54,0,0,0,0,None
TXN0000008603,CUST00049435,18-07-2022,03:22:00,3,0,1,USA,Ṣo Paulo,Jewelry,Credit Card,Mobile,42,850,6.9,28812.58,747.68,157,25,3.2,10.6,0,0,0,0,None
TXN0000008604,CUST00066618,31-08-2023,23:10:00,23,0,1,France,Ṣo Paulo,Crypto Exchange,Debit Card,Desktop,56,657,11.2,1073.81,21.38,153,16,21.3,4.39,1,0,0,0,None
TXN0000008605,CUST00151342,02-11-2021,14:47:00,14,0,0,Brazil,Berlin,Utilities,Credit Card,Tablet,51,588,3.1,682.42,69.19,129,18,61.2,39.86,0,0,0,0,None
TXN0000008606,CUST00117570,25-01-2020,23:04:00,23,1,1,Brazil,Munich,Healthcare,Credit Card,Desktop,38,622,2,2715.86,193.46,152,19,63.2,3.57,1,0,0,1,Synthetic Identity
TXN0000008607,CUST00097353,19-03-2021,04:57:00,4,0,1,Canada,Melbourne,Utilities,Credit Card,ATM,28,710,9.8,3258.02,17.6,148,16,12.6,12.93,0,0,0,0,None
TXN0000008608,CUST00079733,03-02-2022,13:12:00,13,0,0,Germany,Berlin,Clothing,Credit Card,Mobile,44,648,1.3,5057.14,254.35,152,16,32.9,11.55,0,5,0,0,None
TXN0000008609,CUST00107649,30-10-2024,02:36:00,2,0,1,France,Osaka,Electronics,Bank Transfer,Mobile,43,609,0.9,7576.93,346.03,178,12,0.8,4.74,0,0,0,0,None
TXN0000008610,CUST00081495,24-07-2020,05:38:00,5,0,1,USA,Toronto,Travel,Bank Transfer,Tablet,43,598,5.2,2390.5,585.51,169,18,13.1,69.27,0,0,0,0,None
TXN0000008611,CUST00077226,07-03-2024,13:01:00,13,0,0,Brazil,Manchester,Electronics,Credit Card,Mobile,39,576,7.7,8279.52,1219.11,153,25,1.3,15.09,0,0,0,0,None
TXN0000008612,CUST00082868,06-12-2023,10:07:00,10,0,0,France,Tokyo,Travel,Cheque,Tablet,38,617,11.4,9004.13,332.77,152,26,34.4,7.09,0,0,0,0,None
TXN0000008613,CUST00168601,30-08-2024,12:39:00,12,0,0,Germany,Melbourne,Jewelry,Mobile Payment,Desktop,64,486,4.1,11791.33,157.63,161,25,1,1.56,0,0,0,0,None
TXN0000008614,CUST00078973,23-10-2024,20:50:00,20,0,0,India,Osaka,Travel,Debit Card,Desktop,31,850,0.5,10359.71,196.07,155,22,7.5,40.98,0,0,0,0,None
TXN0000008615,CUST00196675,18-01-2024,02:06:00,2,0,1,USA,Toronto,Fuel,Crypto,ATM,23,820,8.3,14034.43,59.98,157,16,45.7,17.63,1,0,0,0,None
TXN0000008616,CUST00096262,03-04-2020,13:59:00,13,0,0,USA,Mexico City,Entertainment,Debit Card,Mobile,54,645,2,16614.57,121.3,160,23,33,4.03,1,0,0,0,None
TXN0000008617,CUST00090749,10-11-2022,22:35:00,22,0,1,UK,Mexico City,Entertainment,Debit Card,Mobile,56,782,3.1,13819.71,111.24,123,22,6,2.4,0,0,0,0,None
TXN0000008618,CUST00164405,27-05-2021,22:57:00,22,0,1,Canada,Mumbai,Gaming,Credit Card,Mobile,44,593,2.8,3048.55,51.42,161,16,17.1,26.46,1,2,0,0,None
TXN0000008619,CUST00124482,19-02-2023,08:56:00,8,1,0,Germany,New York,Clothing,Mobile Payment,Mobile,24,657,10,3062.62,37.33,152,14,0.3,4.16,0,0,0,0,None
TXN0000008620,CUST00129530,16-10-2024,05:59:00,5,0,1,Canada,Manchester,Restaurant,Credit Card,Desktop,37,694,7.6,1168.74,60.87,138,25,45.1,10.21,0,0,0,0,None
TXN0000008621,CUST00002252,06-10-2020,16:25:00,16,0,0,USA,Rio,Grocery,Credit Card,Mobile,51,628,1.5,7044.2,72.42,138,20,0.7,44.37,0,0,0,0,None
TXN0000008622,CUST00176790,18-07-2021,04:34:00,4,1,1,Japan,Los Angeles,Healthcare,Mobile Payment,ATM,59,640,0.2,4300.24,43.19,141,20,4.1,18.81,0,0,0,0,None
TXN0000008623,CUST00099109,07-01-2020,13:09:00,13,0,0,USA,Guadalajara,Entertainment,Credit Card,Mobile,39,601,2.2,8059.11,71.19,146,17,11.8,7.25,0,0,0,0,None
TXN0000008624,CUST00158100,31-08-2022,05:09:00,5,0,1,India,Lyon,Grocery,Debit Card,Mobile,38,612,8.4,351210.09,41.15,148,17,14.1,6.28,0,0,0,0,None
TXN0000008625,CUST00097383,04-01-2020,20:32:00,20,1,0,UK,Ṣo Paulo,Healthcare,Debit Card,Desktop,25,591,3.9,54702.75,17.91,138,21,10,4.88,0,0,0,0,None
TXN0000008626,CUST00009584,02-10-2021,06:04:00,6,1,1,India,Munich,Restaurant,Debit Card,Mobile,37,700,6.1,3252.28,37.75,129,17,21.8,31.52,0,0,0,0,None
TXN0000008627,CUST00050388,29-06-2020,09:24:00,9,0,0,USA,Rio,Electronics,Debit Card,ATM,51,657,6.7,13772.09,405.16,146,20,4.5,11.09,1,1,0,0,None
TXN0000008628,CUST00023105,25-03-2020,09:21:00,9,0,0,UK,Mumbai,Utilities,Crypto,Mobile,60,776,0.6,60428.37,160,150,19,1.5,6.85,0,0,0,0,None
TXN0000008629,CUST00012225,09-12-2022,09:03:00,9,0,0,India,Mexico City,Utilities,Debit Card,POS Terminal,24,676,7.4,5542.97,14.03,152,11,3.8,11.17,0,0,1,0,None
TXN0000008630,CUST00060625,09-07-2024,09:22:00,9,0,0,USA,Paris,Crypto Exchange,Credit Card,Mobile,41,676,0.3,22455.83,38.84,164,23,26.2,1.12,0,0,0,0,None
TXN0000008631,CUST00187131,07-02-2020,03:04:00,3,0,1,USA,Toronto,Electronics,Debit Card,POS Terminal,35,684,2.6,1523.26,176.7,160,19,3.1,26.42,0,0,0,0,None
TXN0000008632,CUST00104321,05-05-2023,19:47:00,19,0,0,USA,Berlin,Utilities,Crypto,Mobile,46,651,7,1996.36,43.53,171,18,27,16.67,0,0,0,0,None
TXN0000008633,CUST00160372,11-08-2024,17:50:00,17,1,0,UK,Munich,Education,Mobile Payment,Desktop,30,720,0.1,6555.02,109.13,147,17,2.9,5.96,1,0,0,0,None
TXN0000008634,CUST00078573,07-06-2021,07:41:00,7,0,0,USA,Sydney,Restaurant,Debit Card,Desktop,60,823,0.1,6024.07,140.67,159,23,56.9,2.63,0,0,0,0,None
TXN0000008635,CUST00085470,15-06-2020,05:55:00,5,0,1,UK,Melbourne,Crypto Exchange,Mobile Payment,Mobile,25,769,1.1,833.96,188.91,148,17,72.3,9.47,0,0,0,0,None
TXN0000008636,CUST00077929,23-11-2022,11:05:00,11,0,0,Japan,Munich,Healthcare,Credit Card,Mobile,47,688,7.7,8428.6,32.74,161,16,13.9,2.6,1,0,0,0,None
TXN0000008637,CUST00004142,24-10-2024,01:52:00,1,0,1,USA,Tokyo,Gaming,Bank Transfer,Tablet,36,775,1.9,44844.43,338.45,145,17,9.6,0.81,0,0,0,0,None
TXN0000008638,CUST00154423,17-10-2021,00:34:00,0,1,1,Mexico,London,Clothing,Mobile Payment,Mobile,30,718,5.5,13735.02,86.61,142,21,5.4,3.27,0,0,0,0,None
TXN0000008639,CUST00070872,22-11-2023,17:10:00,17,0,0,USA,Vancouver,Fuel,Mobile Payment,Mobile,46,748,3,3410.12,126.67,162,16,3.5,7.31,1,0,0,0,None
TXN0000008640,CUST00136150,23-06-2021,00:47:00,0,0,1,Mexico,Tokyo,Jewelry,Credit Card,Mobile,25,579,16.7,11544.15,744.1,147,15,10.8,59.72,0,0,0,0,None
TXN0000008641,CUST00046016,30-01-2023,19:36:00,19,0,0,USA,Munich,Restaurant,Credit Card,Mobile,21,587,8.5,186616.47,35.46,133,17,35.4,30.09,0,0,0,0,None
TXN0000008642,CUST00190253,08-04-2021,15:38:00,15,0,0,Mexico,Vancouver,Electronics,Bank Transfer,Mobile,29,644,3,22188.98,273.97,146,22,12.9,10.72,0,0,0,0,None
TXN0000008643,CUST00171930,20-11-2023,23:58:00,23,0,1,UK,Tokyo,Online Shopping,Credit Card,Tablet,54,741,5.4,6719.9,422.47,151,22,13.2,8.23,0,0,0,0,None
TXN0000008644,CUST00190913,02-10-2022,02:10:00,2,1,1,USA,Los Angeles,Online Shopping,Credit Card,Desktop,19,644,0.5,5284.45,21.54,157,28,2.3,16.65,1,0,0,1,Identity Theft
TXN0000008645,CUST00059903,29-07-2020,18:34:00,18,0,0,Brazil,Ṣo Paulo,Healthcare,Credit Card,Desktop,23,724,8.2,7937.79,70.65,153,20,27.3,15.54,0,0,0,0,None
TXN0000008646,CUST00005578,21-12-2020,19:53:00,19,0,0,India,Lyon,Online Shopping,Mobile Payment,Desktop,26,590,3.7,23058.96,185.87,140,18,3,10.38,0,0,0,0,None
TXN0000008647,CUST00020003,15-01-2023,03:57:00,3,1,1,Canada,Munich,Utilities,Credit Card,Mobile,85,650,2.5,313.54,160.67,155,18,28.6,7.16,0,0,0,0,None
TXN0000008648,CUST00050712,30-12-2022,13:34:00,13,0,0,USA,Guadalajara,Electronics,Mobile Payment,ATM,55,777,3.6,1356.87,91.09,137,21,7.3,3.2,0,0,0,0,None
TXN0000008649,CUST00039452,29-04-2023,04:14:00,4,1,1,India,Toronto,Grocery,Mobile Payment,Mobile,43,649,1.4,1190.55,103.53,161,21,2.8,19.28,0,0,0,0,None
TXN0000008650,CUST00180176,03-12-2020,16:44:00,16,0,0,USA,Lyon,Jewelry,Mobile Payment,Mobile,45,680,0.8,4259.7,170.9,149,27,6,0.77,0,0,0,0,None
TXN0000008651,CUST00159720,01-05-2020,05:43:00,5,0,1,Germany,London,Travel,Debit Card,Desktop,46,778,2.4,12029.48,662.4,142,12,6.5,10.13,0,0,0,0,None
TXN0000008652,CUST00034832,22-10-2021,10:00:00,10,0,0,USA,Lyon,Clothing,Bank Transfer,Mobile,41,634,10.7,20777,44.43,153,15,20.3,9.03,0,0,0,0,None
TXN0000008653,CUST00096499,11-07-2020,07:29:00,7,1,0,France,Delhi,Gaming,Debit Card,Mobile,48,759,2.6,103941.99,33.12,137,26,13,1.32,0,0,0,0,None
TXN0000008654,CUST00128950,16-05-2024,18:36:00,18,0,0,USA,Sydney,Utilities,Mobile Payment,Tablet,30,754,3.3,31868.29,5.22,151,23,21.4,8.15,1,0,0,0,None
TXN0000008655,CUST00095120,10-10-2021,06:51:00,6,1,1,USA,Munich,Education,Mobile Payment,Desktop,53,745,1.2,155068.11,99.67,154,19,31.4,6.06,0,0,0,0,None
TXN0000008656,CUST00066831,14-06-2023,01:55:00,1,0,1,USA,New York,Gaming,Debit Card,Mobile,26,630,2.9,8194.06,50.86,159,24,44.4,7.34,1,3,0,1,Synthetic Identity
TXN0000008657,CUST00080633,28-10-2023,02:40:00,2,1,1,USA,Toronto,Fuel,Debit Card,Desktop,53,706,12,6880.62,29.41,142,18,32,20.87,1,0,1,0,None
TXN0000008658,CUST00036834,16-11-2021,06:48:00,6,0,1,India,Lyon,Electronics,Credit Card,Mobile,46,709,4.5,14877.06,880.81,134,25,11.7,7.54,0,2,0,0,None
